eval_id,Level,Patch,TrueLabel,PredictedProb
StyleGAN1mlp,1,CLS,0,0.0010160941
StyleGAN1mlp,1,CLS,0,0.00089094345
StyleGAN1mlp,1,CLS,0,0.49063182
StyleGAN1mlp,1,CLS,0,0.005772839
StyleGAN1mlp,1,CLS,0,0.0027810493
StyleGAN1mlp,1,CLS,0,0.06535048
StyleGAN1mlp,1,CLS,0,0.24370548
StyleGAN1mlp,1,CLS,0,0.086032055
StyleGAN1mlp,1,CLS,0,0.5069744
StyleGAN1mlp,1,CLS,0,0.02623316
StyleGAN1mlp,1,CLS,0,0.0017179201
StyleGAN1mlp,1,CLS,0,0.019114614
StyleGAN1mlp,1,CLS,0,0.2217192
StyleGAN1mlp,1,CLS,0,8.775746e-05
StyleGAN1mlp,1,CLS,0,0.0051348107
StyleGAN1mlp,1,CLS,0,0.01632686
StyleGAN1mlp,1,CLS,0,0.40505517
StyleGAN1mlp,1,CLS,0,0.06443023
StyleGAN1mlp,1,CLS,0,0.7740824
StyleGAN1mlp,1,CLS,0,0.43777487
StyleGAN1mlp,1,CLS,0,0.32761803
StyleGAN1mlp,1,CLS,0,0.19346642
StyleGAN1mlp,1,CLS,0,0.03783628
StyleGAN1mlp,1,CLS,0,0.0078105326
StyleGAN1mlp,1,CLS,0,0.01396618
StyleGAN1mlp,1,CLS,0,0.0017775174
StyleGAN1mlp,1,CLS,0,0.2983791
StyleGAN1mlp,1,CLS,0,8.4021834e-05
StyleGAN1mlp,1,CLS,0,0.000976556
StyleGAN1mlp,1,CLS,0,0.048839875
StyleGAN1mlp,1,CLS,0,0.00026977682
StyleGAN1mlp,1,CLS,0,0.0049880743
StyleGAN1mlp,1,CLS,0,0.028779635
StyleGAN1mlp,1,CLS,0,0.0031271118
StyleGAN1mlp,1,CLS,0,0.23574856
StyleGAN1mlp,1,CLS,0,0.10206598
StyleGAN1mlp,1,CLS,0,0.0058278223
StyleGAN1mlp,1,CLS,0,0.24741365
StyleGAN1mlp,1,CLS,0,0.027202109
StyleGAN1mlp,1,CLS,0,0.02246886
StyleGAN1mlp,1,CLS,0,0.22531918
StyleGAN1mlp,1,CLS,0,0.043054402
StyleGAN1mlp,1,CLS,0,0.11903663
StyleGAN1mlp,1,CLS,0,0.0029309301
StyleGAN1mlp,1,CLS,0,0.26182857
StyleGAN1mlp,1,CLS,0,0.005278274
StyleGAN1mlp,1,CLS,0,0.0061678053
StyleGAN1mlp,1,CLS,0,0.018899482
StyleGAN1mlp,1,CLS,0,0.013011527
StyleGAN1mlp,1,CLS,0,0.022018675
StyleGAN1mlp,1,CLS,0,0.017825441
StyleGAN1mlp,1,CLS,0,0.016873863
StyleGAN1mlp,1,CLS,0,0.040066447
StyleGAN1mlp,1,CLS,0,0.12120205
StyleGAN1mlp,1,CLS,0,0.061998278
StyleGAN1mlp,1,CLS,0,0.0009013549
StyleGAN1mlp,1,CLS,0,0.0039591156
StyleGAN1mlp,1,CLS,0,0.03058468
StyleGAN1mlp,1,CLS,0,0.15046097
StyleGAN1mlp,1,CLS,0,0.15350875
StyleGAN1mlp,1,CLS,0,0.0016842474
StyleGAN1mlp,1,CLS,0,0.0071366914
StyleGAN1mlp,1,CLS,0,0.3422029
StyleGAN1mlp,1,CLS,0,0.27016786
StyleGAN1mlp,1,CLS,0,0.4865649
StyleGAN1mlp,1,CLS,0,0.05832982
StyleGAN1mlp,1,CLS,0,0.008601841
StyleGAN1mlp,1,CLS,0,0.007174361
StyleGAN1mlp,1,CLS,0,0.00567852
StyleGAN1mlp,1,CLS,0,0.15391545
StyleGAN1mlp,1,CLS,0,0.006756529
StyleGAN1mlp,1,CLS,0,0.0812814
StyleGAN1mlp,1,CLS,0,0.007977384
StyleGAN1mlp,1,CLS,0,0.028497975
StyleGAN1mlp,1,CLS,0,0.011160009
StyleGAN1mlp,1,CLS,0,0.067309394
StyleGAN1mlp,1,CLS,0,0.27655098
StyleGAN1mlp,1,CLS,0,3.899115e-05
StyleGAN1mlp,1,CLS,0,0.060652718
StyleGAN1mlp,1,CLS,0,0.0009934694
StyleGAN1mlp,1,CLS,0,0.04263837
StyleGAN1mlp,1,CLS,0,0.001777052
StyleGAN1mlp,1,CLS,0,0.0004044992
StyleGAN1mlp,1,CLS,0,0.005180799
StyleGAN1mlp,1,CLS,0,0.03347534
StyleGAN1mlp,1,CLS,0,0.19593677
StyleGAN1mlp,1,CLS,0,0.43662825
StyleGAN1mlp,1,CLS,0,0.024552569
StyleGAN1mlp,1,CLS,0,0.08870427
StyleGAN1mlp,1,CLS,0,0.30578515
StyleGAN1mlp,1,CLS,0,0.0012035856
StyleGAN1mlp,1,CLS,0,0.012206264
StyleGAN1mlp,1,CLS,0,0.0019527021
StyleGAN1mlp,1,CLS,0,0.43758306
StyleGAN1mlp,1,CLS,0,0.004952164
StyleGAN1mlp,1,CLS,0,0.0008035069
StyleGAN1mlp,1,CLS,0,0.044371706
StyleGAN1mlp,1,CLS,0,0.47173646
StyleGAN1mlp,1,CLS,0,0.0740065
StyleGAN1mlp,1,CLS,0,0.59466
StyleGAN1mlp,1,CLS,0,0.046606567
StyleGAN1mlp,1,CLS,0,0.0027663393
StyleGAN1mlp,1,CLS,0,0.094734736
StyleGAN1mlp,1,CLS,0,0.004948604
StyleGAN1mlp,1,CLS,0,0.040568173
StyleGAN1mlp,1,CLS,0,0.03957408
StyleGAN1mlp,1,CLS,0,0.6760279
StyleGAN1mlp,1,CLS,0,0.016911447
StyleGAN1mlp,1,CLS,0,0.011620309
StyleGAN1mlp,1,CLS,0,0.0031450433
StyleGAN1mlp,1,CLS,0,0.012338437
StyleGAN1mlp,1,CLS,0,0.37362385
StyleGAN1mlp,1,CLS,0,0.16326255
StyleGAN1mlp,1,CLS,0,0.010432624
StyleGAN1mlp,1,CLS,0,0.0005383555
StyleGAN1mlp,1,CLS,0,0.4895131
StyleGAN1mlp,1,CLS,0,0.00065944926
StyleGAN1mlp,1,CLS,0,0.12395538
StyleGAN1mlp,1,CLS,0,0.00037472844
StyleGAN1mlp,1,CLS,0,0.0068386104
StyleGAN1mlp,1,CLS,0,0.067721486
StyleGAN1mlp,1,CLS,0,0.0067867166
StyleGAN1mlp,1,CLS,0,0.03333564
StyleGAN1mlp,1,CLS,0,0.012769452
StyleGAN1mlp,1,CLS,0,0.008707848
StyleGAN1mlp,1,CLS,0,0.047282066
StyleGAN1mlp,1,CLS,0,0.11649129
StyleGAN1mlp,1,CLS,0,0.0058184755
StyleGAN1mlp,1,CLS,0,0.0009645799
StyleGAN1mlp,1,CLS,0,0.11367363
StyleGAN1mlp,1,CLS,0,0.0030101803
StyleGAN1mlp,1,CLS,0,0.060480762
StyleGAN1mlp,1,CLS,0,0.015078533
StyleGAN1mlp,1,CLS,0,0.005100244
StyleGAN1mlp,1,CLS,0,0.78937477
StyleGAN1mlp,1,CLS,0,0.3740191
StyleGAN1mlp,1,CLS,0,0.00041176326
StyleGAN1mlp,1,CLS,0,0.0119948
StyleGAN1mlp,1,CLS,0,0.035748664
StyleGAN1mlp,1,CLS,0,0.0013537498
StyleGAN1mlp,1,CLS,0,0.17385608
StyleGAN1mlp,1,CLS,0,0.09143768
StyleGAN1mlp,1,CLS,0,0.0039606816
StyleGAN1mlp,1,CLS,0,0.006975838
StyleGAN1mlp,1,CLS,0,0.024828391
StyleGAN1mlp,1,CLS,0,0.06680964
StyleGAN1mlp,1,CLS,0,0.0037741708
StyleGAN1mlp,1,CLS,0,0.0004920834
StyleGAN1mlp,1,CLS,0,0.00096676673
StyleGAN1mlp,1,CLS,0,0.33440098
StyleGAN1mlp,1,CLS,0,0.031227304
StyleGAN1mlp,1,CLS,0,0.0021883205
StyleGAN1mlp,1,CLS,0,0.0014868036
StyleGAN1mlp,1,CLS,0,0.0002516235
StyleGAN1mlp,1,CLS,0,0.0058531146
StyleGAN1mlp,1,CLS,0,0.0673571
StyleGAN1mlp,1,CLS,0,0.4167933
StyleGAN1mlp,1,CLS,0,0.08462718
StyleGAN1mlp,1,CLS,0,0.04890639
StyleGAN1mlp,1,CLS,0,0.8973836
StyleGAN1mlp,1,CLS,0,0.0047861277
StyleGAN1mlp,1,CLS,0,0.09471564
StyleGAN1mlp,1,CLS,0,0.0017493273
StyleGAN1mlp,1,CLS,0,0.015860107
StyleGAN1mlp,1,CLS,0,0.015470924
StyleGAN1mlp,1,CLS,0,0.40203062
StyleGAN1mlp,1,CLS,0,0.0056852433
StyleGAN1mlp,1,CLS,0,0.018021526
StyleGAN1mlp,1,CLS,0,0.0011283063
StyleGAN1mlp,1,CLS,0,0.8093706
StyleGAN1mlp,1,CLS,0,0.20175783
StyleGAN1mlp,1,CLS,0,0.3938325
StyleGAN1mlp,1,CLS,0,0.11544045
StyleGAN1mlp,1,CLS,0,0.0015093138
StyleGAN1mlp,1,CLS,0,0.074095964
StyleGAN1mlp,1,CLS,0,0.0079996865
StyleGAN1mlp,1,CLS,0,0.040672556
StyleGAN1mlp,1,CLS,0,0.01698929
StyleGAN1mlp,1,CLS,0,0.0056571392
StyleGAN1mlp,1,CLS,0,0.00060888845
StyleGAN1mlp,1,CLS,0,0.7775829
StyleGAN1mlp,1,CLS,0,0.0009994237
StyleGAN1mlp,1,CLS,0,0.0013154059
StyleGAN1mlp,1,CLS,0,0.04089432
StyleGAN1mlp,1,CLS,0,0.004950358
StyleGAN1mlp,1,CLS,0,0.022641711
StyleGAN1mlp,1,CLS,0,0.0013407615
StyleGAN1mlp,1,CLS,0,0.14828105
StyleGAN1mlp,1,CLS,0,0.07258
StyleGAN1mlp,1,CLS,0,0.0021785705
StyleGAN1mlp,1,CLS,0,0.77144647
StyleGAN1mlp,1,CLS,0,0.14295171
StyleGAN1mlp,1,CLS,0,0.2797701
StyleGAN1mlp,1,CLS,0,0.5519366
StyleGAN1mlp,1,CLS,0,0.0073651345
StyleGAN1mlp,1,CLS,0,0.31690258
StyleGAN1mlp,1,CLS,0,0.10612169
StyleGAN1mlp,1,CLS,0,0.18747012
StyleGAN1mlp,1,CLS,0,0.0017460561
StyleGAN1mlp,1,CLS,0,0.048474643
StyleGAN1mlp,1,CLS,0,0.0049296655
StyleGAN1mlp,1,CLS,0,0.24482045
StyleGAN1mlp,1,CLS,0,0.10285288
StyleGAN1mlp,1,CLS,0,0.0003206059
StyleGAN1mlp,1,CLS,0,0.0038028066
StyleGAN1mlp,1,CLS,0,0.11403708
StyleGAN1mlp,1,CLS,0,0.06032044
StyleGAN1mlp,1,CLS,0,0.0007271768
StyleGAN1mlp,1,CLS,0,0.29643023
StyleGAN1mlp,1,CLS,0,0.06478985
StyleGAN1mlp,1,CLS,0,0.00084104046
StyleGAN1mlp,1,CLS,0,0.054549947
StyleGAN1mlp,1,CLS,0,0.7629783
StyleGAN1mlp,1,CLS,0,0.0038296867
StyleGAN1mlp,1,CLS,0,0.014649435
StyleGAN1mlp,1,CLS,0,0.0003864893
StyleGAN1mlp,1,CLS,0,0.00051541376
StyleGAN1mlp,1,CLS,0,0.42358956
StyleGAN1mlp,1,CLS,0,0.14005212
StyleGAN1mlp,1,CLS,0,0.1926716
StyleGAN1mlp,1,CLS,0,0.24011533
StyleGAN1mlp,1,CLS,0,0.02042378
StyleGAN1mlp,1,CLS,0,0.033706687
StyleGAN1mlp,1,CLS,0,0.03885903
StyleGAN1mlp,1,CLS,0,0.00094917504
StyleGAN1mlp,1,CLS,0,0.37140533
StyleGAN1mlp,1,CLS,0,0.009019632
StyleGAN1mlp,1,CLS,0,0.5366084
StyleGAN1mlp,1,CLS,0,0.05036963
StyleGAN1mlp,1,CLS,0,0.70466655
StyleGAN1mlp,1,CLS,0,0.0090616075
StyleGAN1mlp,1,CLS,0,0.11062829
StyleGAN1mlp,1,CLS,0,0.14672561
StyleGAN1mlp,1,CLS,0,0.006673965
StyleGAN1mlp,1,CLS,0,0.5490807
StyleGAN1mlp,1,CLS,0,0.00013629084
StyleGAN1mlp,1,CLS,0,0.20917666
StyleGAN1mlp,1,CLS,0,0.0074355626
StyleGAN1mlp,1,CLS,0,0.011592357
StyleGAN1mlp,1,CLS,0,0.27250445
StyleGAN1mlp,1,CLS,0,0.01180022
StyleGAN1mlp,1,CLS,0,0.4073011
StyleGAN1mlp,1,CLS,0,0.42465156
StyleGAN1mlp,1,CLS,0,0.013525347
StyleGAN1mlp,1,CLS,0,0.12744424
StyleGAN1mlp,1,CLS,0,0.8073249
StyleGAN1mlp,1,CLS,0,0.0028626309
StyleGAN1mlp,1,CLS,0,0.0013766775
StyleGAN1mlp,1,CLS,0,0.32866663
StyleGAN1mlp,1,CLS,0,0.16566998
StyleGAN1mlp,1,CLS,0,0.0027266236
StyleGAN1mlp,1,CLS,0,0.0017498469
StyleGAN1mlp,1,CLS,0,0.018724637
StyleGAN1mlp,1,CLS,0,0.36345217
StyleGAN1mlp,1,CLS,0,0.6267407
StyleGAN1mlp,1,CLS,0,0.0013597517
StyleGAN1mlp,1,CLS,0,0.0024670572
StyleGAN1mlp,1,CLS,0,0.0093494
StyleGAN1mlp,1,CLS,0,1.7966993e-05
StyleGAN1mlp,1,CLS,0,0.21349773
StyleGAN1mlp,1,CLS,0,0.017121028
StyleGAN1mlp,1,CLS,0,0.09945208
StyleGAN1mlp,1,CLS,0,0.054313775
StyleGAN1mlp,1,CLS,0,0.0011796696
StyleGAN1mlp,1,CLS,0,0.84068483
StyleGAN1mlp,1,CLS,0,0.0036993166
StyleGAN1mlp,1,CLS,0,0.34306484
StyleGAN1mlp,1,CLS,0,0.29359195
StyleGAN1mlp,1,CLS,0,0.65401447
StyleGAN1mlp,1,CLS,0,0.05735597
StyleGAN1mlp,1,CLS,0,0.0065706735
StyleGAN1mlp,1,CLS,0,0.029901836
StyleGAN1mlp,1,CLS,0,0.076654956
StyleGAN1mlp,1,CLS,0,0.11666574
StyleGAN1mlp,1,CLS,0,0.018016648
StyleGAN1mlp,1,CLS,0,0.041125894
StyleGAN1mlp,1,CLS,0,0.00043469388
StyleGAN1mlp,1,CLS,0,0.010175169
StyleGAN1mlp,1,CLS,0,0.1443108
StyleGAN1mlp,1,CLS,0,0.009137407
StyleGAN1mlp,1,CLS,0,0.018242916
StyleGAN1mlp,1,CLS,0,0.026800323
StyleGAN1mlp,1,CLS,0,0.5357992
StyleGAN1mlp,1,CLS,0,0.022259431
StyleGAN1mlp,1,CLS,0,0.011851842
StyleGAN1mlp,1,CLS,0,0.17273189
StyleGAN1mlp,1,CLS,0,0.0012490781
StyleGAN1mlp,1,CLS,0,0.0010619333
StyleGAN1mlp,1,CLS,0,0.00029039552
StyleGAN1mlp,1,CLS,0,0.08933098
StyleGAN1mlp,1,CLS,0,0.014729044
StyleGAN1mlp,1,CLS,0,0.25958052
StyleGAN1mlp,1,CLS,0,6.106479e-05
StyleGAN1mlp,1,CLS,0,0.10854685
StyleGAN1mlp,1,CLS,0,0.12297639
StyleGAN1mlp,1,CLS,0,0.07974078
StyleGAN1mlp,1,CLS,0,9.161893e-05
StyleGAN1mlp,1,CLS,0,0.49541864
StyleGAN1mlp,1,CLS,0,0.005649023
StyleGAN1mlp,1,CLS,0,0.02534632
StyleGAN1mlp,1,CLS,0,0.013074083
StyleGAN1mlp,1,CLS,0,0.29216072
StyleGAN1mlp,1,CLS,0,0.30682534
StyleGAN1mlp,1,CLS,0,0.030501233
StyleGAN1mlp,1,CLS,0,0.014514791
StyleGAN1mlp,1,CLS,0,0.0009730987
StyleGAN1mlp,1,CLS,0,0.8995731
StyleGAN1mlp,1,CLS,0,0.00027409513
StyleGAN1mlp,1,CLS,0,0.043471586
StyleGAN1mlp,1,CLS,0,0.49243847
StyleGAN1mlp,1,CLS,0,0.5027452
StyleGAN1mlp,1,CLS,0,0.054052234
StyleGAN1mlp,1,CLS,0,0.0007265436
StyleGAN1mlp,1,CLS,0,0.18665682
StyleGAN1mlp,1,CLS,0,0.00449084
StyleGAN1mlp,1,CLS,0,0.020345453
StyleGAN1mlp,1,CLS,0,0.0030950988
StyleGAN1mlp,1,CLS,0,0.20288466
StyleGAN1mlp,1,CLS,0,0.0011139675
StyleGAN1mlp,1,CLS,0,0.14093822
StyleGAN1mlp,1,CLS,0,0.25830498
StyleGAN1mlp,1,CLS,0,0.8199414
StyleGAN1mlp,1,CLS,0,0.0050093215
StyleGAN1mlp,1,CLS,0,0.19800955
StyleGAN1mlp,1,CLS,0,0.38626373
StyleGAN1mlp,1,CLS,0,0.01909021
StyleGAN1mlp,1,CLS,0,0.0003915973
StyleGAN1mlp,1,CLS,0,0.0028439092
StyleGAN1mlp,1,CLS,0,0.8388927
StyleGAN1mlp,1,CLS,0,0.034630872
StyleGAN1mlp,1,CLS,0,0.0013469151
StyleGAN1mlp,1,CLS,0,0.024293471
StyleGAN1mlp,1,CLS,0,0.0011048986
StyleGAN1mlp,1,CLS,0,0.89846593
StyleGAN1mlp,1,CLS,0,0.19719326
StyleGAN1mlp,1,CLS,0,0.0886536
StyleGAN1mlp,1,CLS,0,0.00046267084
StyleGAN1mlp,1,CLS,0,0.0047382484
StyleGAN1mlp,1,CLS,0,0.008920223
StyleGAN1mlp,1,CLS,0,0.020383444
StyleGAN1mlp,1,CLS,0,0.1132558
StyleGAN1mlp,1,CLS,0,0.012710772
StyleGAN1mlp,1,CLS,0,0.019249897
StyleGAN1mlp,1,CLS,0,0.000905648
StyleGAN1mlp,1,CLS,0,0.14184122
StyleGAN1mlp,1,CLS,0,0.0041158693
StyleGAN1mlp,1,CLS,0,0.009405794
StyleGAN1mlp,1,CLS,0,0.019839475
StyleGAN1mlp,1,CLS,0,0.50288427
StyleGAN1mlp,1,CLS,0,0.05099089
StyleGAN1mlp,1,CLS,0,0.00054510334
StyleGAN1mlp,1,CLS,0,0.0073140804
StyleGAN1mlp,1,CLS,0,0.091928735
StyleGAN1mlp,1,CLS,0,0.040506758
StyleGAN1mlp,1,CLS,0,0.007510027
StyleGAN1mlp,1,CLS,0,0.034380436
StyleGAN1mlp,1,CLS,0,0.013242827
StyleGAN1mlp,1,CLS,0,0.4380597
StyleGAN1mlp,1,CLS,0,4.2334166e-05
StyleGAN1mlp,1,CLS,0,0.050024457
StyleGAN1mlp,1,CLS,0,0.09840228
StyleGAN1mlp,1,CLS,0,0.0030349612
StyleGAN1mlp,1,CLS,0,0.0017354534
StyleGAN1mlp,1,CLS,0,0.03396086
StyleGAN1mlp,1,CLS,0,0.002134816
StyleGAN1mlp,1,CLS,0,0.025701454
StyleGAN1mlp,1,CLS,0,0.14341955
StyleGAN1mlp,1,CLS,0,0.012924542
StyleGAN1mlp,1,CLS,0,0.7837976
StyleGAN1mlp,1,CLS,0,0.01478677
StyleGAN1mlp,1,CLS,0,0.67924356
StyleGAN1mlp,1,CLS,0,0.10057213
StyleGAN1mlp,1,CLS,0,0.0066240467
StyleGAN1mlp,1,CLS,0,0.5551185
