eval_id,Level,Patch,TrueLabel,PredictedProb
StableDiffusionv1.4mlp,1,CLS,0,0.00011709452
StableDiffusionv1.4mlp,1,CLS,0,0.09383715
StableDiffusionv1.4mlp,1,CLS,0,0.020000242
StableDiffusionv1.4mlp,1,CLS,0,0.0011783297
StableDiffusionv1.4mlp,1,CLS,0,0.00010892246
StableDiffusionv1.4mlp,1,CLS,0,0.00014443646
StableDiffusionv1.4mlp,1,CLS,0,0.00023460377
StableDiffusionv1.4mlp,1,CLS,0,3.6189354e-05
StableDiffusionv1.4mlp,1,CLS,0,0.0002651087
StableDiffusionv1.4mlp,1,CLS,0,0.06038692
StableDiffusionv1.4mlp,1,CLS,0,0.0030678797
StableDiffusionv1.4mlp,1,CLS,0,0.00056576723
StableDiffusionv1.4mlp,1,CLS,0,0.0010359797
StableDiffusionv1.4mlp,1,CLS,0,0.0013694591
StableDiffusionv1.4mlp,1,CLS,0,0.037507836
StableDiffusionv1.4mlp,1,CLS,0,0.0099437395
StableDiffusionv1.4mlp,1,CLS,0,0.00033390085
StableDiffusionv1.4mlp,1,CLS,0,9.801628e-05
StableDiffusionv1.4mlp,1,CLS,0,0.006276707
StableDiffusionv1.4mlp,1,CLS,0,0.30496392
StableDiffusionv1.4mlp,1,CLS,0,0.00013346288
StableDiffusionv1.4mlp,1,CLS,0,0.011206908
StableDiffusionv1.4mlp,1,CLS,0,0.000632478
StableDiffusionv1.4mlp,1,CLS,0,0.00023957812
StableDiffusionv1.4mlp,1,CLS,0,0.00016273904
StableDiffusionv1.4mlp,1,CLS,0,4.9132563e-05
StableDiffusionv1.4mlp,1,CLS,0,0.00042420567
StableDiffusionv1.4mlp,1,CLS,0,0.014424663
StableDiffusionv1.4mlp,1,CLS,0,0.00016396049
StableDiffusionv1.4mlp,1,CLS,0,0.8112185
StableDiffusionv1.4mlp,1,CLS,0,0.00012903652
StableDiffusionv1.4mlp,1,CLS,0,0.48048815
StableDiffusionv1.4mlp,1,CLS,0,0.004250363
StableDiffusionv1.4mlp,1,CLS,0,0.0002726647
StableDiffusionv1.4mlp,1,CLS,0,0.0060331076
StableDiffusionv1.4mlp,1,CLS,0,0.00109429
StableDiffusionv1.4mlp,1,CLS,0,4.75477e-05
StableDiffusionv1.4mlp,1,CLS,0,0.00721156
StableDiffusionv1.4mlp,1,CLS,0,1.8408222e-05
StableDiffusionv1.4mlp,1,CLS,0,0.0001756923
StableDiffusionv1.4mlp,1,CLS,0,0.000107674554
StableDiffusionv1.4mlp,1,CLS,0,0.012975417
StableDiffusionv1.4mlp,1,CLS,0,0.0018683592
StableDiffusionv1.4mlp,1,CLS,0,0.0002674614
StableDiffusionv1.4mlp,1,CLS,0,7.3246745e-05
StableDiffusionv1.4mlp,1,CLS,0,4.232052e-05
StableDiffusionv1.4mlp,1,CLS,0,0.22319356
StableDiffusionv1.4mlp,1,CLS,0,0.00025184744
StableDiffusionv1.4mlp,1,CLS,0,0.00048445756
StableDiffusionv1.4mlp,1,CLS,0,0.5309095
StableDiffusionv1.4mlp,1,CLS,0,0.079529345
StableDiffusionv1.4mlp,1,CLS,0,0.00027197253
StableDiffusionv1.4mlp,1,CLS,0,2.3846269e-05
StableDiffusionv1.4mlp,1,CLS,0,0.111944824
StableDiffusionv1.4mlp,1,CLS,0,0.0060974522
StableDiffusionv1.4mlp,1,CLS,0,6.633444e-05
StableDiffusionv1.4mlp,1,CLS,0,0.00016660463
StableDiffusionv1.4mlp,1,CLS,0,0.00059034734
StableDiffusionv1.4mlp,1,CLS,0,0.0006580207
StableDiffusionv1.4mlp,1,CLS,0,0.00010150402
StableDiffusionv1.4mlp,1,CLS,0,0.00044788996
StableDiffusionv1.4mlp,1,CLS,0,7.6224576e-05
StableDiffusionv1.4mlp,1,CLS,0,0.039807644
StableDiffusionv1.4mlp,1,CLS,0,0.0049995705
StableDiffusionv1.4mlp,1,CLS,0,0.044868153
StableDiffusionv1.4mlp,1,CLS,0,0.016844701
StableDiffusionv1.4mlp,1,CLS,0,0.00038981545
StableDiffusionv1.4mlp,1,CLS,0,0.004819452
StableDiffusionv1.4mlp,1,CLS,0,0.006433725
StableDiffusionv1.4mlp,1,CLS,0,0.016583487
StableDiffusionv1.4mlp,1,CLS,0,0.00010375345
StableDiffusionv1.4mlp,1,CLS,0,0.008268426
StableDiffusionv1.4mlp,1,CLS,0,0.00035020747
StableDiffusionv1.4mlp,1,CLS,0,0.00033260937
StableDiffusionv1.4mlp,1,CLS,0,0.0037091202
StableDiffusionv1.4mlp,1,CLS,0,0.0003938415
StableDiffusionv1.4mlp,1,CLS,0,0.00018956877
StableDiffusionv1.4mlp,1,CLS,0,6.8803805e-05
StableDiffusionv1.4mlp,1,CLS,0,0.0026592999
StableDiffusionv1.4mlp,1,CLS,0,0.027610358
StableDiffusionv1.4mlp,1,CLS,0,0.04180968
StableDiffusionv1.4mlp,1,CLS,0,4.5755918e-05
StableDiffusionv1.4mlp,1,CLS,0,7.711441e-05
StableDiffusionv1.4mlp,1,CLS,0,0.00028538375
StableDiffusionv1.4mlp,1,CLS,0,0.10150796
StableDiffusionv1.4mlp,1,CLS,0,0.002935725
StableDiffusionv1.4mlp,1,CLS,0,0.0026433228
StableDiffusionv1.4mlp,1,CLS,0,0.00029452326
StableDiffusionv1.4mlp,1,CLS,0,0.00015006404
StableDiffusionv1.4mlp,1,CLS,0,0.00016591596
StableDiffusionv1.4mlp,1,CLS,0,0.007073035
StableDiffusionv1.4mlp,1,CLS,0,0.0035131404
StableDiffusionv1.4mlp,1,CLS,0,0.046148207
StableDiffusionv1.4mlp,1,CLS,0,0.030473422
StableDiffusionv1.4mlp,1,CLS,0,9.281963e-05
StableDiffusionv1.4mlp,1,CLS,0,0.00020457733
StableDiffusionv1.4mlp,1,CLS,0,1.775036e-05
StableDiffusionv1.4mlp,1,CLS,0,0.0016105529
StableDiffusionv1.4mlp,1,CLS,0,0.00037953307
StableDiffusionv1.4mlp,1,CLS,0,0.0050372565
StableDiffusionv1.4mlp,1,CLS,0,0.08171441
StableDiffusionv1.4mlp,1,CLS,0,0.004021458
StableDiffusionv1.4mlp,1,CLS,0,0.005598482
StableDiffusionv1.4mlp,1,CLS,0,0.00036305076
StableDiffusionv1.4mlp,1,CLS,0,0.0062565743
StableDiffusionv1.4mlp,1,CLS,0,0.0018041768
StableDiffusionv1.4mlp,1,CLS,0,0.007921493
StableDiffusionv1.4mlp,1,CLS,0,9.90418e-05
