eval_id,Level,Patch,TrueLabel,PredictedProb
StableDiffusionv1.4svm,1,CLS,0,0.00022951182885597667
StableDiffusionv1.4svm,1,CLS,0,0.09349117868533859
StableDiffusionv1.4svm,1,CLS,0,0.08324261135944731
StableDiffusionv1.4svm,1,CLS,0,0.0033727181981919856
StableDiffusionv1.4svm,1,CLS,0,0.0006134265115829977
StableDiffusionv1.4svm,1,CLS,0,0.007978171391667553
StableDiffusionv1.4svm,1,CLS,0,0.01643231555814848
StableDiffusionv1.4svm,1,CLS,0,7.329555237909045e-05
StableDiffusionv1.4svm,1,CLS,0,0.00822744361642794
StableDiffusionv1.4svm,1,CLS,0,0.1718608676819743
StableDiffusionv1.4svm,1,CLS,0,0.0941366912849521
StableDiffusionv1.4svm,1,CLS,0,0.0011228137958146885
StableDiffusionv1.4svm,1,CLS,0,0.02953313508380875
StableDiffusionv1.4svm,1,CLS,0,0.02538116540130721
StableDiffusionv1.4svm,1,CLS,0,0.09077860690587414
StableDiffusionv1.4svm,1,CLS,0,0.21132908449609558
StableDiffusionv1.4svm,1,CLS,0,0.004121863997993844
StableDiffusionv1.4svm,1,CLS,0,0.0008914081368645896
StableDiffusionv1.4svm,1,CLS,0,0.5806166969095768
StableDiffusionv1.4svm,1,CLS,0,0.3639587017713337
StableDiffusionv1.4svm,1,CLS,0,0.0058267382446314355
StableDiffusionv1.4svm,1,CLS,0,0.025970323589867495
StableDiffusionv1.4svm,1,CLS,0,0.008514496113143779
StableDiffusionv1.4svm,1,CLS,0,0.01172832200733591
StableDiffusionv1.4svm,1,CLS,0,0.0011763208031404036
StableDiffusionv1.4svm,1,CLS,0,0.0005041053998746212
StableDiffusionv1.4svm,1,CLS,0,0.04202273906497888
StableDiffusionv1.4svm,1,CLS,0,0.05558833580918632
StableDiffusionv1.4svm,1,CLS,0,0.010332698927622097
StableDiffusionv1.4svm,1,CLS,0,0.9681987217300523
StableDiffusionv1.4svm,1,CLS,0,0.02577789650964445
StableDiffusionv1.4svm,1,CLS,0,0.7409991388541233
StableDiffusionv1.4svm,1,CLS,0,0.06936523501284943
StableDiffusionv1.4svm,1,CLS,0,0.0141772307787603
StableDiffusionv1.4svm,1,CLS,0,0.043093520506402194
StableDiffusionv1.4svm,1,CLS,0,0.008185159397822085
StableDiffusionv1.4svm,1,CLS,0,0.00021585924513921922
StableDiffusionv1.4svm,1,CLS,0,0.043167259045180574
StableDiffusionv1.4svm,1,CLS,0,4.414770338162888e-07
StableDiffusionv1.4svm,1,CLS,0,0.002681567406728452
StableDiffusionv1.4svm,1,CLS,0,0.02320665275135606
StableDiffusionv1.4svm,1,CLS,0,0.01389818087719851
StableDiffusionv1.4svm,1,CLS,0,0.09701740768755174
StableDiffusionv1.4svm,1,CLS,0,0.005057085206564748
StableDiffusionv1.4svm,1,CLS,0,0.0004388395798780884
StableDiffusionv1.4svm,1,CLS,0,3.7588543063084485e-05
StableDiffusionv1.4svm,1,CLS,0,0.02142625678620935
StableDiffusionv1.4svm,1,CLS,0,0.02924215833800162
StableDiffusionv1.4svm,1,CLS,0,0.07309159818034154
StableDiffusionv1.4svm,1,CLS,0,0.6784281861288267
StableDiffusionv1.4svm,1,CLS,0,0.8110482178344404
StableDiffusionv1.4svm,1,CLS,0,0.010966852092160253
StableDiffusionv1.4svm,1,CLS,0,0.00010395386617803977
StableDiffusionv1.4svm,1,CLS,0,0.7895922266929413
StableDiffusionv1.4svm,1,CLS,0,0.0024285810519240805
StableDiffusionv1.4svm,1,CLS,0,0.0004359663343760436
